provincia;departamento;sector;ambito;grado;  0años  ;  1año  ;  2años  ;  3años  ;  4años  ;  5años  ;  6años  ;  7años  ;  8años  ;  9años  ;  10años  ;  11años  ;  12años  ;  13años  ;  14años  ;  15años  ;  16años  ;  17años  ;  18años  ;  19años  ;  20años  ;  21años  ;  22años  ;  23años  ;  24años  ;  25años  ;  26años  ;  27años  ;  28años  ;  29años  ;  30añosymás  
Buenos Aires;LA PLATA;Estatal;Urbano;20°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 37 ; 35 ; 25 ; 9 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 7.571 ; 484 ; 14 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 7.482 ; 452 ; 47 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 7.355 ; 451 ; 52 ; 7 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 7.089 ; 407 ; 81 ; 7 ; 3 ; 1 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 6.658 ; 1.249 ; 310 ; 133 ; 149 ; 77 ; 18 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 6.314 ; 1.455 ; 463 ; 173 ; 84 ; 17 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 5.777 ; 1.422 ; 456 ; 180 ; 52 ; 10 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;Deambuladores;     ; 359 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;Lactantes; 80 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;Sala de 2;     ;     ; 1.065 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;Sala de 3;     ;     ;     ; 4.442 ; 27 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;Sala de 4;     ;     ;     ;     ; 6.287 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ; 6.711 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 988 ; 1.997 ; 2.293 ; 2.123 ; 1.908 ; 2.002 ; 1.563 ; 1.421 ; 1.156 ; 809 ; 981 ; 700 ; 4.790 
Buenos Aires;LA PLATA;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ; 4.979 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.001 ; 239 ; 43 ;     ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.825 ; 269 ; 20 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.795 ; 232 ; 15 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 35 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 4.987 ; 27 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 5.146 ; 34 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 5.219 ; 20 ;     ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 5.039 ; 48 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.908 ; 67 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.574 ; 173 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.357 ; 245 ; 11 ; 3 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.034 ; 234 ; 53 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;Deambuladores;     ; 255 ; 8 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;Lactantes; 53 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;Sala de 2;     ;     ; 624 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;Sala de 3;     ;     ;     ; 3.781 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;Sala de 4;     ;     ;     ;     ; 4.295 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;Sala de 5;     ;     ;     ;     ;     ; 4.509 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA PLATA;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 359 ; 215 ; 274 ; 275 ; 265 ; 259 ; 231 ; 228 ; 239 ; 183 ; 183 ; 182 ; 2.062 
Córdoba;CAPITAL;Estatal;Urbano;1°;     ;     ;     ;     ;     ; 62 ; 13.254 ; 70 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 232 ; 7.446 ; 2.835 ; 1.028 ; 263 ; 58 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 259 ; 6.181 ; 2.217 ; 563 ; 97 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 14 ; 293 ; 5.699 ; 1.983 ; 455 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 951 ; 259 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ; 90 ; 13.976 ; 299 ; 18 ;     ;     ; 2 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ; 28 ; 14.807 ; 349 ; 34 ; 5 ; 2 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ; 39 ; 14.137 ; 327 ; 29 ; 8 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 46 ; 14.055 ; 346 ; 47 ; 7 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 63 ; 14.075 ; 561 ; 57 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 11.140 ; 2.010 ; 633 ; 313 ; 279 ; 185 ; 49 ; 10 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 93 ; 9.975 ; 2.748 ; 946 ; 245 ; 30 ; 5 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 64 ; 9.244 ; 3.179 ; 1.386 ; 483 ; 136 ; 21 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;Deambuladores;     ; 38 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;Lactantes; 7 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;Sala de 2;     ; 2 ; 381 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;Sala de 3;     ;     ;     ; 6.365 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;Sala de 4;     ;     ;     ; 1 ; 12.359 ; 23 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;Sala de 5;     ;     ;     ;     ; 29 ; 13.109 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 285 ; 682 ; 897 ; 1.244 ; 1.138 ; 1.271 ; 1.356 ; 1.104 ; 1.216 ; 1.068 ; 1.075 ; 940 ; 17.152 
Córdoba;CAPITAL;Privado;Urbano;1°;     ;     ;     ;     ;     ; 77 ; 8.151 ; 59 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 14 ; 8.761 ; 736 ; 101 ; 10 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 23 ; 8.316 ; 618 ; 52 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 22 ; 8.197 ; 565 ; 50 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4 ; 244 ; 18 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ; 69 ; 8.275 ; 16 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ; 73 ; 8.503 ; 17 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ; 87 ; 8.380 ; 14 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 85 ; 8.183 ; 16 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 82 ; 7.828 ; 36 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 10.585 ; 244 ; 23 ; 8 ; 5 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 5 ; 10.064 ; 478 ; 72 ; 23 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 10 ; 9.563 ; 713 ; 109 ; 20 ; 8 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;Deambuladores;     ; 29 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;Lactantes; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;Sala de 2;     ;     ; 85 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;Sala de 3;     ;     ; 2 ; 2.582 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;Sala de 4;     ;     ;     ; 20 ; 6.732 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;Sala de 5;     ;     ;     ;     ; 21 ; 7.451 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Córdoba;CAPITAL;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.617 ; 1.983 ; 2.187 ; 2.001 ; 1.783 ; 1.418 ; 1.172 ; 1.010 ; 856 ; 693 ; 643 ; 533 ; 4.040 
Mendoza;CAPITAL;Estatal;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;1°;     ;     ;     ;     ;     ;     ; 1.694 ; 22 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 43 ; 3.060 ; 560 ; 159 ; 19 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 25 ; 2.759 ; 513 ; 98 ; 8 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 21 ; 2.638 ; 461 ; 93 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 552 ; 87 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ; 4 ; 1.857 ; 128 ; 15 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;20°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 11 ; 15 ; 8 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ; 3 ; 1.848 ; 128 ; 20 ; 3 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 1.805 ; 99 ; 19 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3 ; 1.809 ; 104 ; 27 ; 7 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 10 ; 1.702 ; 116 ; 25 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2 ; 1.806 ; 113 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 39 ; 3.436 ; 507 ; 84 ; 18 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 32 ; 3.188 ; 600 ; 121 ; 10 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Mendoza;CAPITAL;Estatal;Urbano;Sala de 3;     ;     ;     ; 36 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
